year,group,N,Y,Diff,region
2006,Goochland County___2006,0.9484402798765657,0.8622360792869943,0.08620420058957134,0
2006,Grayson County___2006,0.8635882453417596,0.7601632084488597,0.10342503689289995,0
2006,Greene County___2006,0.8744056107548522,0.7121392020180467,0.16226640873680553,1
2006,Greensville County___2006,0.8435796256132666,0.6987804391770692,0.14479918643619738,0
2006,Halifax County___2006,0.8874694298900951,0.7598729655704985,0.1275964643195966,0
2006,Hampton City___2006,0.8939773849384253,0.7458215009189604,0.1481558840194649,0
2006,Hanover County___2006,0.9263523008810665,0.7474229108205476,0.1789293900605189,0
2006,Harrisonburg City___2006,0.9270110991286444,0.7939327444765287,0.1330783546521157,0
2006,Henrico County___2006,0.9209563741998326,0.7586105422238067,0.1623458319760258,0
2006,Henry County___2006,0.9003931253855394,0.7569718719483955,0.14342125343714385,0
2006,Highland County___2006,0.8884496447298982,0.743224555506848,0.14522508922305022,0
2006,Hopewell City___2006,0.8917476148795979,0.7926636809080448,0.09908393397155302,0
2006,Isle of Wight County___2006,0.911392369884694,0.8019367904103218,0.10945557947437212,0
2006,King and Queen County___2006,0.865870539615067,0.7576544489172155,0.10821609069785154,0
2006,King George County___2006,0.8612609268711208,0.6419031238347929,0.2193578030363279,0
2006,King William County___2006,0.8665782509831428,0.7387358946076179,0.12784235637552488,0
2006,Lancaster County___2006,0.9096113728406482,0.7306459724386507,0.1789654004019975,0
2006,Lee County___2006,0.9239131808165277,0.8599397338201843,0.06397344699634344,0
2006,Lexington City___2006,0.9372485689153135,0.8257580436538615,0.11149052526145198,0
2006,Loudoun County___2006,0.9255552504142781,0.7335259936470816,0.1920292567671965,0
2006,Louisa County___2006,0.8794027550827073,0.7401631648068476,0.13923959027585964,1
2006,Lunenburg County___2006,0.8901789263152126,0.7565312539431958,0.1336476723720168,0
2006,Lynchburg City___2006,0.9147475429498834,0.7669507396791937,0.14779680327068967,0
2006,Madison County___2006,0.8777697764645999,0.7420764661949271,0.1356933102696728,0
2006,Manassas City___2006,0.8772913910441604,0.7730519419564863,0.10423944908767413,0
2006,Manassas Park City___2006,0.9140761769158848,0.835508597017211,0.0785675798986738,0
2006,Martinsville City___2006,0.881922206396696,0.6954045322069159,0.18651767418978016,0
2006,Mathews County___2006,0.9101970555212003,0.7913291671688826,0.11886788835231776,0
2006,Mecklenburg County___2006,0.9442773200593985,0.8476430255527344,0.09663429450666405,0
2006,Middlesex County___2006,0.9221612092787057,0.817553188143554,0.10460802113515166,0
2006,Montgomery County___2006,0.9009366031528355,0.7041418942649712,0.19679470888786432,0
2006,Nelson County___2006,0.9318362363950142,0.8275507728924726,0.10428546350254164,1
2006,New Kent County___2006,0.8952338628523896,0.7902504733827009,0.10498338946968866,0
2006,Newport News City___2006,0.886799599378632,0.7287535964426515,0.15804600293598048,0
2006,Norfolk City___2006,0.9011467037880934,0.7751331710452511,0.12601353274284222,0
2006,Northampton County___2006,0.8733968858676557,0.7335516107077055,0.13984527515995027,0
2006,Northumberland County___2006,0.8965579781192587,0.7740758110535548,0.12248216706570392,0
2006,Norton City___2006,0.9072305042428512,0.8007785714611299,0.10645193278172138,0
2006,Nottoway County___2006,0.9266905027629562,0.8243850845886378,0.10230541817431837,0
2006,Orange County___2006,0.8778817833190814,0.7182802462829194,0.15960153703616198,0
2006,Page County___2006,0.8971385684625903,0.804297481462955,0.09284108699963534,0
2006,Patrick County___2006,0.9360848002172272,0.8218362385618132,0.11424856165541397,0
2006,Petersburg City___2006,0.6947572689090318,0.6392066738158679,0.055550595093163846,0
2006,Pittsylvania County___2006,0.9051682309561,0.7823052017582457,0.1228630291978543,0
2006,Poquoson City___2006,0.9534716446108706,0.856707529322739,0.09676411528813167,0
2006,Portsmouth City___2006,0.8600829701306251,0.7425946022399791,0.11748836789064598,0
2006,Powhatan County___2006,0.9215240643848075,0.7893476726590652,0.13217639172574225,0
2006,Prince Edward County___2006,0.8818557750367844,0.7067955641182477,0.17506021091853663,0
2006,Prince George County___2006,0.8829980570736483,0.7702726032987346,0.11272545377491372,0
2006,Prince William County___2006,0.9155097864967463,0.8030168416508519,0.11249294484589445,0
2006,Pulaski County___2006,0.8589814963947578,0.7363030915495852,0.12267840484517267,0
2006,Radford City___2006,0.9202048630141002,0.7940268390816105,0.12617802393248967,0
2006,Rappahannock County___2006,0.8735323285046676,0.7343882151138622,0.13914411339080535,0
2006,Richmond City___2006,0.7924792547826718,0.708411406445529,0.08406784833714276,0
2006,Richmond County___2006,0.9081847258510842,0.768483230118944,0.1397014957321402,0
2006,Roanoke City___2006,0.8825977233740575,0.6992648039048288,0.1833329194692287,0
2006,Roanoke County___2006,0.9430588540886073,0.847562624112072,0.0954962299765354,0
2006,Rockbridge County___2006,0.8722597853313736,0.7387552478511031,0.13350453748027047,0
2006,Rockingham County___2006,0.9223772052770537,0.8210493930057545,0.10132781227129917,0
2006,Russell County___2006,0.9011017427347744,0.7805004085735746,0.12060133416119978,0
2006,Salem City___2006,0.9594354179014937,0.8714856269070563,0.08794979099443734,0
2006,Scott County___2006,0.9376856417710872,0.8812325010096037,0.056453140761483445,0
2006,Shenandoah County___2006,0.9059129446332761,0.8155114532032646,0.09040149143001153,0
2006,Smyth County___2006,0.8935042754160142,0.7805005928902415,0.11300368252577264,0
2006,Southampton County___2006,0.8842890875388095,0.755292933022784,0.12899615451602553,0
2006,Spotsylvania County___2006,0.8915051431710634,0.7474417778625593,0.14406336530850417,0
2006,Stafford County___2006,0.9099004506042365,0.7553845806237218,0.1545158699805147,0
2006,Staunton City___2006,0.9163013889051586,0.7898668326468966,0.12643455625826194,0
2006,Suffolk City___2006,0.8883153818655749,0.7283363380925211,0.15997904377305383,0
2006,Surry County___2006,0.8815343526983934,0.7737969712414098,0.10773738145698364,0
2006,Sussex County___2006,0.8245646408851578,0.6729821577297571,0.15158248315540068,0
2006,Tazewell County___2006,0.9188040293166688,0.8180326220960888,0.10077140722057998,0
2006,Virginia Beach City___2006,0.9293770896829916,0.8358280402903471,0.09354904939264452,0
2006,Warren County___2006,0.8971456256226248,0.7811729438214154,0.11597268180120934,0
2006,Washington County___2006,0.9049814638120018,0.7836639118785103,0.12131755193349159,0
2006,Waynesboro City___2006,0.8671598541725898,0.7174298506049973,0.14973000356759247,0
2006,West Point___2006,0.9419716481630148,0.8470708131977802,0.0949008349652346,0
2006,Westmoreland County___2006,0.8450410709530005,0.6689162567441184,0.17612481420888215,0
2006,Williamsburg-James City County___2006,0.9171286678818131,0.7078815001869387,0.2092471676948744,0
2006,Winchester City___2006,0.9049362893951023,0.7303818029408408,0.17455448645426153,0
2006,Wise County___2006,0.909188799902431,0.8043486907882216,0.10484010911420938,0
2006,Wythe County___2006,0.8780846077075142,0.7471602685499699,0.1309243391575443,0
2006,York County___2006,0.9382462138999313,0.8301947799610184,0.10805143393891292,0
2007,Accomack County___2007,0.9126800528503597,0.780527214962524,0.13215283788783572,0
2007,Albemarle County___2007,0.9381780814432442,0.7340941424402778,0.2040839390029664,1
2007,Alexandria City___2007,0.8594071895599729,0.6844586039340362,0.17494858562593663,0
2007,Alleghany County___2007,0.9431054309486151,0.852408061077126,0.09069736987148913,0
2007,Amelia County___2007,0.9015645495776203,0.7898592512343837,0.11170529834323661,0
2007,Amherst County___2007,0.8945348223591165,0.7665967193780912,0.12793810298102537,0
2007,Appomattox County___2007,0.9355581121467071,0.8615590498480997,0.07399906229860742,0
2007,Arlington County___2007,0.9258343269122413,0.6617484164057141,0.2640859105065272,0
2007,Augusta County___2007,0.8993434761518869,0.7686051657217322,0.13073831043015471,0
2007,Bath County___2007,0.8938048897493133,0.736509119584184,0.1572957701651293,0
2007,Bedford County___2007,0.8921893453605347,0.7400708284015161,0.15211851695901868,0
2007,Bland County___2007,0.8876647659730688,0.7974082317811456,0.09025653419192314,0
2007,Botetourt County___2007,0.9375356761291292,0.8427799261586445,0.09475574997048475,0
2007,Bristol City___2007,0.9193005220988132,0.7990829398890683,0.12021758220974488,0
2007,Brunswick County___2007,0.8709517632979252,0.7420390535517182,0.12891270974620705,0
2007,Buchanan County___2007,0.9087390861368839,0.789450897147773,0.11928818898911098,0
2007,Buckingham County___2007,0.89601344077194,0.7712267155604138,0.12478672521152623,0
2007,Buena Vista City___2007,0.8853340153844208,0.7426021741449444,0.14273184123947635,0
2007,Campbell County___2007,0.8937842832805817,0.784007531690268,0.10977675159031364,0
2007,Caroline County___2007,0.857920955820594,0.7123537338309376,0.14556722198965644,0
2007,Carroll County___2007,0.9133876970938234,0.8239116585636376,0.08947603853018582,0
2007,Charles City County___2007,0.8394670492717983,0.7287617662968446,0.11070528297495363,0
2007,Charlotte County___2007,0.9528147128972818,0.8998788664039384,0.052935846493343375,0
2007,Charlottesville City___2007,0.9051314547944275,0.6819467498871523,0.22318470490727516,1
2007,Chesapeake City___2007,0.9327741467914319,0.8081788308317741,0.12459531595965778,0
2007,Chesterfield County___2007,0.9312725112012488,0.8214388154087255,0.10983369579252322,0
2007,Clarke County___2007,0.8973458482451007,0.7550416749742618,0.14230417327083889,0
2007,Colonial Beach___2007,0.8820080336292685,0.7242742802437369,0.15773375338553164,0
2007,Colonial Heights City___2007,0.9153365238091268,0.7957966936615097,0.11953983014761704,0
2007,Covington City___2007,0.8757116548756615,0.7135861768612025,0.16212547801445898,0
2007,Craig County___2007,0.9021936198322432,0.7705110422398823,0.1316825775923609,0
2007,Culpeper County___2007,0.8992010257182085,0.7274216135094372,0.17177941220877124,0
2007,Cumberland County___2007,0.8425181318647518,0.7246549195433262,0.1178632123214256,0
2007,Danville City___2007,0.8837863612504187,0.7460135778907795,0.13777278335963916,0
2007,Dickenson County___2007,0.9029796506884709,0.7791525933366011,0.12382705735186972,0
2007,Dinwiddie County___2007,0.9021097844238278,0.7941863171914855,0.10792346723234236,0
2007,Essex County___2007,0.8554970937588912,0.7304330366041165,0.12506405715477464,0
2007,Fairfax County___2007,0.9272300175818644,0.6978551014612556,0.22937491612060878,0
2007,Falls Church City___2007,0.954523872677906,0.8542157939242045,0.1003080787537014,0
2007,Fauquier County___2007,0.8973320648502238,0.7145145009464511,0.18281756390377268,0
2007,Floyd County___2007,0.8928898248726097,0.7906113612603272,0.10227846361228254,0
2007,Fluvanna County___2007,0.8938105175432717,0.7327082260684117,0.16110229147486,1
2007,Franklin City___2007,0.9025617593265801,0.7190008192596474,0.1835609400669327,0
2007,Franklin County___2007,0.9264537114430342,0.8421036518044687,0.08435005963856557,0
2007,Frederick County___2007,0.8869915240909809,0.7120735946795672,0.1749179294114137,0
2007,Fredericksburg City___2007,0.8905001037464955,0.7072068360696409,0.1832932676768546,0
2007,Galax City___2007,0.9168970834746035,0.7724474217676792,0.1444496617069243,0
2007,Giles County___2007,0.8975672090363774,0.7434092526126078,0.15415795642376962,0
2007,Gloucester County___2007,0.9204638751336495,0.8291841944030004,0.09127968073064907,0
2007,Goochland County___2007,0.9513546265944816,0.8587607997772613,0.09259382681722028,0
2007,Grayson County___2007,0.8759875611400205,0.7350913798152848,0.1408961813247357,0
2007,Greene County___2007,0.881528293987277,0.7183138215452588,0.16321447244201814,1
2007,Greensville County___2007,0.8639703603521653,0.7414549838896299,0.12251537646253541,0
2007,Halifax County___2007,0.8977535897068607,0.7790121316255738,0.11874145808128689,0
2007,Hampton City___2007,0.8874996058046494,0.7578907987430687,0.12960880706158062,0
2007,Hanover County___2007,0.9194261253117093,0.7590949376218008,0.1603311876899085,0
2007,Harrisonburg City___2007,0.9041003525071145,0.6566454545211493,0.2474548979859652,0
2007,Henrico County___2007,0.9296339359782185,0.7977722282548271,0.13186170772339145,0
2007,Henry County___2007,0.9108558185451581,0.7866220162285492,0.12423380231660885,0
2007,Highland County___2007,0.9306190598538978,0.8258690569969122,0.10475000285698566,0
2007,Hopewell City___2007,0.8971020469267525,0.7570691892283797,0.14003285769837281,0
2007,Isle of Wight County___2007,0.9075369739403382,0.7473086337115904,0.16022834022874777,0
2007,King and Queen County___2007,0.8848891860453123,0.8013843713549198,0.0835048146903925,0
2007,King George County___2007,0.8732225060235972,0.680431535722327,0.19279097030127024,0
2007,King William County___2007,0.8821404523802562,0.7716181874064211,0.1105222649738351,0
2007,Lancaster County___2007,0.9164049819873542,0.7406460802875574,0.1757589016997968,0
2007,Lee County___2007,0.9401839291893332,0.8536645334586994,0.08651939573063383,0
2007,Lexington City___2007,0.9359304566376769,0.8191133355164322,0.11681712112124476,0
2007,Loudoun County___2007,0.9333315045052522,0.7059632730815902,0.22736823142366192,0
2007,Louisa County___2007,0.8764006754533067,0.7179253808881544,0.1584752945651523,1
2007,Lunenburg County___2007,0.8747443107640572,0.7421090371439715,0.13263527362008576,0
2007,Lynchburg City___2007,0.9217228879694317,0.7695751894807078,0.1521476984887239,0
2007,Madison County___2007,0.8750651301322285,0.7361075227136216,0.13895760741860697,0
2007,Manassas City___2007,0.8421042766556742,0.6764460758669091,0.16565820078876514,0
2007,Manassas Park City___2007,0.8673354961934272,0.7341775666858456,0.13315792950758165,0
2007,Martinsville City___2007,0.8746016125747337,0.7052052368950842,0.1693963756796495,0
2007,Mathews County___2007,0.908249801179264,0.769751357205914,0.13849844397334998,0
2007,Mecklenburg County___2007,0.9500089785189197,0.8911128371489949,0.058896141369924826,0
2007,Middlesex County___2007,0.9274711899435739,0.8369132497456894,0.09055794019788455,0
2007,Montgomery County___2007,0.9089065348867078,0.7077597732923352,0.20114676159437261,0
2007,Nelson County___2007,0.925077010129232,0.80892578222518,0.11615122790405208,1
2007,New Kent County___2007,0.8909163850508399,0.7691461255181365,0.12177025953270337,0
2007,Newport News City___2007,0.9023044067395721,0.7850051463816566,0.11729926035791549,0
2007,Norfolk City___2007,0.900196175760098,0.7796597992749466,0.12053637648515148,0
2007,Northampton County___2007,0.8971285964995491,0.7209702675116234,0.17615832898792572,0
2007,Northumberland County___2007,0.897837047992748,0.7239923179289152,0.17384473006383283,0
2007,Norton City___2007,0.9179189477373861,0.7738606901341822,0.1440582576032039,0
2007,Nottoway County___2007,0.9064759369367116,0.8025658110915405,0.10391012584517112,0
2007,Orange County___2007,0.8698818612404305,0.6981919217974328,0.1716899394429977,0
2007,Page County___2007,0.8973614507386779,0.8023599581610398,0.09500149257763812,0
2007,Patrick County___2007,0.9288109994678359,0.8355413462931675,0.0932696531746684,0
2007,Petersburg City___2007,0.8585949716882688,0.6380510763260495,0.2205438953622193,0
2007,Pittsylvania County___2007,0.9261626039492239,0.7865840083778303,0.13957859557139363,0
2007,Poquoson City___2007,0.9566624803400248,0.8788899213765691,0.0777725589634557,0
2007,Portsmouth City___2007,0.875156347101759,0.7713849801313991,0.10377136697035994,0
2007,Powhatan County___2007,0.9245682087470809,0.8328060604162516,0.0917621483308293,0
2007,Prince Edward County___2007,0.9020624184205092,0.7418417259515714,0.16022069246893778,0
2007,Prince George County___2007,0.8956928225713793,0.7936615375997729,0.1020312849716064,0
2007,Prince William County___2007,0.9062870379574987,0.7270955970894547,0.17919144086804395,0
2007,Pulaski County___2007,0.8483629681805592,0.6901252073171648,0.15823776086339447,0
2007,Radford City___2007,0.9245610571505013,0.7740341045531578,0.1505269525973435,0
2007,Rappahannock County___2007,0.8875369216745932,0.7406413734400493,0.14689554823454387,0
2007,Richmond City___2007,0.8282218980821263,0.7247636686652617,0.10345822941686467,0
2007,Richmond County___2007,0.9081169272293025,0.7852493730155808,0.12286755421372164,0
2007,Roanoke City___2007,0.8813912884280657,0.6933660542488285,0.18802523417923722,0
2007,Roanoke County___2007,0.9267437272571137,0.7921892354464413,0.13455449181067247,0
2007,Rockbridge County___2007,0.8431537377474139,0.6708790381593034,0.17227469958811048,0
2007,Rockingham County___2007,0.918187366792149,0.7962206665547275,0.12196670023742151,0
2007,Russell County___2007,0.909642303934262,0.8082896382307793,0.10135266570348278,0
2007,Salem City___2007,0.9461398494393694,0.8596984981997161,0.08644135123965324,0
2007,Scott County___2007,0.9318464838156367,0.8702520645983493,0.06159441921728748,0
2007,Shenandoah County___2007,0.8902177822782371,0.7527269742632033,0.13749080801503377,0
2007,Smyth County___2007,0.899279804263942,0.785036559857159,0.11424324440678302,0
2007,Southampton County___2007,0.8618329804246847,0.7075605539075751,0.1542724265171096,0
2007,Spotsylvania County___2007,0.8892244390218793,0.7233801294659331,0.1658443095559462,0
2007,Stafford County___2007,0.9032240403599513,0.7248671213470281,0.17835691901292317,0
2007,Staunton City___2007,0.9333015444143326,0.8209656665658507,0.11233587784848187,0
2007,Suffolk City___2007,0.9079701629483762,0.7648342106755592,0.14313595227281695,0
2007,Surry County___2007,0.8999218434683135,0.8191346677454676,0.08078717572284588,0
2007,Sussex County___2007,0.8434382294048911,0.6622437052938682,0.18119452411102288,0
2007,Tazewell County___2007,0.9215128013947227,0.8024003848196969,0.1191124165750258,0
2007,Virginia Beach City___2007,0.9270406416990525,0.8245040560853407,0.10253658561371182,0
2007,Warren County___2007,0.9014645637399512,0.7272781079175593,0.1741864558223919,0
2007,Washington County___2007,0.9276406448087674,0.8095515493534665,0.11808909545530089,0
2007,Waynesboro City___2007,0.8810934886307942,0.7558646537171809,0.12522883491361325,0
2007,West Point___2007,0.9307110163303552,0.8224126979788424,0.10829831835151282,0
2007,Westmoreland County___2007,0.8553206949905465,0.7134658294252079,0.14185486556533866,0
2007,Williamsburg-James City County___2007,0.9230052031764177,0.7256301727471657,0.19737503042925197,0
2007,Winchester City___2007,0.8594446045166948,0.6504285080616815,0.2090160964550133,0
2007,Wise County___2007,0.9222159675093176,0.8260148227546169,0.09620114475470065,0
2007,Wythe County___2007,0.8767690698987769,0.7189101891756832,0.15785888072309373,0
2007,York County___2007,0.9281236148169543,0.8099879374229529,0.11813567739400133,0
2008,Accomack County___2008,0.9332362598234782,0.8022550352498734,0.13098122457360484,0
2008,Albemarle County___2008,0.951640220481212,0.77183326647512,0.17980695400609203,1
2008,Alexandria City___2008,0.8806680812270797,0.7649601452052509,0.11570793602182883,0
2008,Alleghany County___2008,0.950794015473079,0.8709837045520977,0.07981031092098123,0
2008,Amelia County___2008,0.8945235830724202,0.7766851318848458,0.11783845118757441,0
2008,Amherst County___2008,0.9015246827231266,0.7815171494052958,0.12000753331783076,0
2008,Appomattox County___2008,0.946135266284176,0.8692513898518855,0.07688387643229044,0
2008,Arlington County___2008,0.9430373903462426,0.7562938722159529,0.18674351813028967,0
2008,Augusta County___2008,0.9212055623545066,0.8164297352749953,0.10477582707951127,0
2008,Bath County___2008,0.9153938897557709,0.793509125227453,0.12188476452831787,0
2008,Bedford County___2008,0.917538007943484,0.7704443023270836,0.14709370561640034,0
2008,Bland County___2008,0.9118135554952299,0.7895858924582966,0.12222766303693333,0
2008,Botetourt County___2008,0.9406233789804092,0.8541821460060427,0.08644123297436646,0
2008,Bristol City___2008,0.9381088997720785,0.854993532460066,0.08311536731201241,0
2008,Brunswick County___2008,0.866723480555998,0.7436644841160119,0.12305899643998608,0
2008,Buchanan County___2008,0.9120469022204377,0.8523281398223165,0.05971876239812124,0
2008,Buckingham County___2008,0.9086167603097397,0.8247012644129782,0.0839154958967615,0
2008,Buena Vista City___2008,0.8901247911087584,0.7699453798229609,0.12017941128579757,0
2008,Campbell County___2008,0.9192805152043201,0.7944095233170533,0.1248709918872668,0
2008,Caroline County___2008,0.8785179407817946,0.7744609652487273,0.10405697553306725,0
2008,Carroll County___2008,0.9263312605538481,0.833702611198178,0.09262864935567006,0
2008,Charles City County___2008,0.8437173102575057,0.7248049735278991,0.11891233672960666,0
2008,Charlotte County___2008,0.9592811891022195,0.9141429937676825,0.045138195334537,0
2008,Charlottesville City___2008,0.9264292031290651,0.7421588389692417,0.18427036415982334,1
2008,Chesapeake City___2008,0.9463196093164752,0.8396880627316929,0.10663154658478224,0
2008,Chesterfield County___2008,0.9351975622936789,0.824083639287138,0.11111392300654088,0
2008,Clarke County___2008,0.9130379633789685,0.8035937602028171,0.10944420317615133,0
2008,Colonial Beach___2008,0.9168423576072018,0.8077462228180063,0.10909613478919544,0
2008,Colonial Heights City___2008,0.9183365218573656,0.8041707198681886,0.11416580198917703,0
2008,Covington City___2008,0.8633048852531491,0.8008027300978725,0.06250215515527657,0
2008,Craig County___2008,0.9340443951299978,0.8378619126441911,0.09618248248580674,0
2008,Culpeper County___2008,0.9000908404798457,0.7506241965773006,0.14946664390254505,0
2008,Cumberland County___2008,0.8878427790284098,0.7778562698302066,0.10998650919820319,0
2008,Danville City___2008,0.8483765696912776,0.7315652491123608,0.11681132057891686,0
2008,Dickenson County___2008,0.9149344735663189,0.8166960398275784,0.09823843373874042,0
2008,Dinwiddie County___2008,0.9099473329066017,0.8166265211808365,0.09332081172576523,0
2008,Essex County___2008,0.8951165938356058,0.7652198359598618,0.12989675787574406,0
2008,Fairfax County___2008,0.9504735301276422,0.8040185801542713,0.14645494997337094,0
2008,Falls Church City___2008,0.9520645185093897,0.8494259795081754,0.10263853900121422,0
2008,Fauquier County___2008,0.8987972582410411,0.745793242457161,0.15300401578388,0
2008,Floyd County___2008,0.9158888739307248,0.8089625713102845,0.10692630262044034,0
2008,Fluvanna County___2008,0.903626231334605,0.7652339222542386,0.13839230908036637,1
2008,Franklin City___2008,0.9143257516608616,0.7603469086333208,0.15397884302754083,0
2008,Franklin County___2008,0.9504251359618408,0.870363144633227,0.0800619913286138,0
2008,Frederick County___2008,0.9101087528890061,0.7638216019713174,0.14628715091768862,0
2008,Fredericksburg City___2008,0.9007061156137726,0.7341412939431227,0.1665648216706499,0
2008,Galax City___2008,0.942932040214984,0.8345119511586482,0.10842008905633582,0
2008,Giles County___2008,0.9026895012088352,0.7726132957514172,0.13007620545741794,0
2008,Gloucester County___2008,0.9139788342917441,0.8115543000151432,0.10242453427660092,0
2008,Goochland County___2008,0.9606909652991449,0.8736557819720279,0.08703518332711702,0
2008,Grayson County___2008,0.8747055453983997,0.7495735596141267,0.12513198578427298,0
2008,Greene County___2008,0.9002710961530331,0.7618423907386713,0.1384287054143618,1
2008,Greensville County___2008,0.8782648355945993,0.7815683407561982,0.09669649483840115,0
2008,Halifax County___2008,0.9419067721061198,0.8216251647331251,0.12028160737299476,0
2008,Hampton City___2008,0.8928656691525698,0.7806485781267928,0.11221709102577704,0
2008,Hanover County___2008,0.9454082805109401,0.835919487039715,0.10948879347122509,0
2008,Harrisonburg City___2008,0.920064890641027,0.7445470523282858,0.17551783831274126,0
2008,Henrico County___2008,0.927916144999595,0.7810720120790129,0.14684413292058207,0
2008,Henry County___2008,0.9140610417471631,0.7960502699563874,0.11801077179077568,0
2008,Highland County___2008,0.9098249470673938,0.790229812352202,0.11959513471519179,0
2008,Hopewell City___2008,0.9055019903668289,0.7939611722746026,0.11154081809222627,0
2008,Isle of Wight County___2008,0.9229683633528729,0.7998286227436076,0.12313974060926536,0
2008,King and Queen County___2008,0.9278932876051185,0.8266926559932106,0.10120063161190784,0
2008,King George County___2008,0.9129870890926924,0.7501425199395121,0.16284456915318035,0
2008,King William County___2008,0.8918333568540995,0.8020492876793851,0.08978406917471438,0
2008,Lancaster County___2008,0.9162228597041092,0.7502161649576412,0.166006694746468,0
2008,Lee County___2008,0.9434432275122713,0.8962352067960547,0.04720802071621655,0
2008,Lexington City___2008,0.9500325819464274,0.8460669510534021,0.10396563089302524,0
2008,Loudoun County___2008,0.9522850404894958,0.8025581834969358,0.14972685699256005,0
2008,Louisa County___2008,0.9193023339729782,0.8109832692743706,0.10831906469860764,1
2008,Lunenburg County___2008,0.9137125449075674,0.7930156968821711,0.12069684802539626,0
2008,Lynchburg City___2008,0.9238850761627188,0.7436566612225828,0.18022841494013597,0
2008,Madison County___2008,0.8911506814450922,0.8116786369082207,0.07947204453687151,0
2008,Manassas City___2008,0.8465091082196683,0.6907775339315223,0.155731574288146,0
